Tarih,Fon Kodu,Fon Adı,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
3/4/2024,HKM,HEDEF PORTFÖY BAŞAK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"4,012708","107372650,00",2029,"430855047,43"
3/4/2024,HKP,HEDEF PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"3,258733","171237721,00",250,"558018025,69"
3/4/2024,HKR,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"2,546606","669517091,00",1971,"1704996340,07"
3/4/2024,HLR,HEDEF PORTFÖY ADA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"84,249825","21465559,00",48,"1808469588,44"
3/4/2024,HMG,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON),"0,029612","29274066069,00",835,"866862608,15"
3/4/2024,HMK,HEDEF PORTFÖY EGE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"213,953144","2273694,00",187,"486463980,57"
3/4/2024,HMS,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,058185","5693435463,00",2344,"331272422,29"
3/4/2024,HMV,HEDEF PORTFÖY MAVİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"8,335729","31078247,00",14,"259059838,27"
3/4/2024,HPF,HEDEF PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"25,514252","9033039,00",10,"230471229,12"
3/4/2024,HPI,HEDEF PORTFÖY İDEAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"6,547273","98562,00",10,"645312,34"
3/4/2024,HPL,HEDEF PORTFÖY ÇINAR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"6,833737","22603644,00",10,"154467360,38"
3/4/2024,HPU,HEDEF PORTFÖY ULUDAĞ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"0,035218","2306882,00",1,"81242,89"
3/4/2024,HPZ,HEDEF PORTFÖY ZEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),"237,273601","2440634,00",45,"579098017,66"
3/4/2024,HVA,HEDEF PORTFÖY ECE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"18,528475","3546695,00",47,"65714849,64"
3/4/2024,HVB,HEDEF PORTFÖY PUSULA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"0,584947","1099741346,00",20,"643290946,88"
3/4/2024,HVC,HEDEF PORTFÖY ROTA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"83,684976","85759,00",46,"7176739,85"
3/4/2024,HVL,HEDEF PORTFÖY POYRAZ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"13,567933","235132,00",44,"3190255,27"
3/4/2024,HVN,HEDEF PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"2,977223","563716,00",6,"1678308,21"
3/28/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,18","11215287760,00",33286,"2.000.970.999,68"
3/4/2024,HVZ,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"4,50234","97721496,00",6442,"439975370,66"
3/4/2024,IAS,QİNVEST PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN FON),"1,197795","1456375569,00",2,"1744439792,42"
3/4/2024,ICF,ICBC TURKEY PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),"115,650912","372108,00",1227,"43034629,52"
3/4/2024,TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"720,64","2773248,79",12309,"1.998.507.471,92"
4/29/2024,YHS,YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"17,52","114015327,00",13561,"1.998.066.067,53"
3/4/2024,IEZ,INVEO PORTFÖY ELMA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"0,363231","1813522,00",1,"658726,97"
3/4/2024,IFG,INVEO PORTFÖY GEDİK YATIRIM BURSA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"0,002461","283538699,00",2,"697838,15"
3/4/2024,IFN,ICBC TURKEY PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),"5,957053","2485327,00",758,"14805224,68"
3/4/2024,IHA,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"2,022828","11082248,00",881,"22417486,67"
3/4/2024,IHE,INVEO PORTFÖY BEYAZ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"2,309909","119821586,00",1,"276776925,19"
4/26/2024,TAU,İŞ PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,47","4207826236,00",32215,"1.997.973.583,26"
3/4/2024,IHT,İŞ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"2,798404","79849021,00",8576,"223449780,68"
3/4/2024,IHY,İSTANBUL PORTFÖY GMS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"2,77555","24931410,00",1,"69198362,59"
3/4/2024,IHZ,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"1,185501","1640237,00",68,"1944502,64"
2/1/2024,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"5,32","375651737,00",31902,"1.997.546.667,83"
3/4/2024,IJI,İSTANBUL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON ),"5,11771","21512931,00",72,"110096951,38"
3/4/2024,IVF,İSTANBUL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"3,515816","28090527,00",1270,"98761113,88"
3/4/2024,IV5,INVEO PORTFÖY ŞAHİNKAYA 1 HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"0,001021","367350922,00",2,"374943,51"
3/4/2024,KCN,QİNVEST PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,KHA,A1 PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"1,223068","180843482,00",763,"221183926,87"
3/4/2024,KHC,A1 PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"1,096016","154266571,00",269,"169078607,33"
3/4/2024,KHT,ALLBATROSS PORTFÖY KARTAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"2,026756","47811767,00",241,"96902804,48"
2/6/2024,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,71","2830439500,00",17428,"1.996.665.126,87"
3/4/2024,KPU,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"2,2837","241022407,00",9679,"550422798,28"
3/4/2024,KST,ALLBATROSS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"1,29117","22259308,00",404,"28740561,03"
3/4/2024,KTI,AZİMUT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"1,050032","208157181,00",453,"218571611,94"
3/4/2024,KYA,KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),"0,765807","49237176,00",723,"37706193,68"
3/4/2024,LCT,AZİMUT PORTFÖY ALAÇATI HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"1,170822","105071498,00",2,"123020001,32"
3/4/2024,LGO,ATLAS PORTFÖY ALGO TOROS HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"2,026575","19977113,00",1,"40485127,49"
3/4/2024,LLA,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,91988","125748297,00",1909,"241421624,78"
3/4/2024,LZV,AZİMUT PORTFÖY İLA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"5,033219","81335095,00",2,"409377307,61"
2/29/2024,TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"717,16","2784077,79",12391,"1.996.641.177,83"
3/4/2024,MAS,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"6,637474","94515323,00",82,"627342970,80"
3/4/2024,MGE,A1 PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,041901","285781888,00",92,"297756469,71"
3/4/2024,MGH,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,MMH,AKTİF PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"8,98358","6136153,00",1081,"55124622,91"
3/4/2024,MPS,AKTİF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"14,319478","10023947,32",3426,"143537695,47"
3/4/2024,NDI,ALLBATROSS PORTFÖY İZMİR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"3,447257","129690631,00",16,"447076947,67"
3/4/2024,NDL,ALLBATROSS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"1,607218","237602101,00",1,"381878402,20"
3/4/2024,NFK,HEDEF PORTFÖY NEHİR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"3,137515","487226902,00",117,"1528681566,00"
3/4/2024,NHY,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"4,137576","81301881,00",3576,"336392707,67"
3/8/2024,TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"719,24","2774734,79",12062,"1.995.694.273,13"
3/4/2024,NOV,AZİMUT PORTFÖY INOVA AGRO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"71,643172","14956621,00",1,"1071539764,09"
3/4/2024,NTD,ÜNLÜ PORTFÖY UFT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,OHB,OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"13,463995","69259310,00",1275,"932507004,77"
3/4/2024,OHK,OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"1,846502","21376252,00",1679,"39471287,47"
3/4/2024,OJH,QİNVEST PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"6,779264","4729886,00",47,"32065147,23"
3/4/2024,ONE,AKTİF PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,173947","10301053,00",158,"12092891,38"
3/4/2024,OPH,OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),"17,074624","25942578,57",5277,"442959778,37"
3/4/2024,OPI,OSMANLI PORTFÖY İKİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),"15,741147","16512957,00",2126,"259932889,45"
3/4/2024,PHS,PERFORM PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"2,268431","503056242,00",38,"1141148462,20"
3/4/2024,PPB,PHİLLİP PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"6,212169","12593418,00",1411,"78232436,81"
3/4/2024,PPD,PERFORM PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"17,056723","96747244,00",89,"1650190938,54"
3/4/2024,RBH,ALBARAKA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"17,216532","29463983,00",5069,"507267620,12"
3/4/2024,RBN,RE-PIE PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"0,994336","418848,00",14,"416475,44"
3/4/2024,RDF,ROTA PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,RDH,RE-PIE PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,175591","438551649,00",13,"515557570,27"
3/4/2024,RHS,ROTA PORTFÖY HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),"3,728683","109696526,00",3299,"409023566,07"
3/4/2024,RIH,RE-PIE PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"1,151303","12717853,00",14,"14642105,85"
3/4/2024,ROB,ROTA PORTFÖY ONBİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"2,207799","476887054,00",1,"1052870818,81"
3/4/2024,RSZ,ROTA PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"1,05002","17337356,00",16,"18204573,29"
3/4/2024,RTA,ROTA PORTFÖY ONİKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"1,016926","2691098708,00",17,"2736646957,92"
3/4/2024,RTH,RE-PIE PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"3,644085","24737624,00",1093,"90146012,62"
3/4/2024,RUH,RE-PIE PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"1,254636","16684712,00",16,"20933237,36"
3/4/2024,RYA,ALLBATROSS PORTFÖY ARYA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"1,079887","300748800,00",1,"324774622,18"
3/4/2024,RYF,ROTA PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,830318","197641401,00",54,"361746623,01"
3/4/2024,SAS,AK PORTFÖY SABANCI TOPLULUĞU ŞİRKETLERİ ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,SHS,AZİMUT PORTFÖY SENTEZ HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"1,753241","579001129,00",5,"1015128360,61"
3/4/2024,SLN,ALLBATROSS PORTFÖY ASLAN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,SSE,ATLAS PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"0,503661","69928,00",11,"35220,01"
3/4/2024,STZ,STRATEJİ PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"12,279947","22229660,00",61,"272979037,59"
3/4/2024,ST1,STRATEJİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"156,482685","5646365,15",6178,"883558381,78"
2/16/2024,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"10,22","194959728,00",15144,"1.993.395.893,30"
3/4/2024,THD,TRIVE PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,658759","16889046,00",402,"28014864,41"
3/4/2024,THH,DENİZ PORTFÖY CCO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"57,681138","36299144,00",1,"2093775917,34"
4/8/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,17","11393776285,00",33425,"1.991.381.337,97"
4/4/2024,ICZ,AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"4,66","426133586,00",62497,"1.987.073.881,04"
2/21/2024,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"10,23","194210844,00",15650,"1.987.039.283,16"
3/4/2024,TKF,TACİRLER PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"39,482117","33750675,00",9287,"1332548090,88"
3/4/2024,TLH,AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"18,723829","13055197,00",566,"244443272,53"
3/4/2024,TLZ,ATA PORTFÖY ANALİZ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"11,632932","8402968,00",1845,"97751156,16"
2/22/2024,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"10,21","194467643,00",15728,"1.984.841.566,34"
3/4/2024,TMH,ALLBATROSS PORTFÖY ATMACA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0,"0,00",0,"0,00"
3/4/2024,TPR,İŞ PORTFÖY PY HİSSE SENEDİ (TL) ÖZEL FONU (HİSSE SENEDİ YOĞUN FON),"0,256112","1480236138,00",3,"379105609,34"
3/4/2024,TRN,AZİMUT PORTFÖY CO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"3,990369","365247710,00",1,"1457473286,55"
3/22/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,18","10869069372,00",32860,"1.981.997.606,93"
3/4/2024,TYH,TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"1,278257","841482099,44",7737,"1075630327,97"
3/4/2024,TZD,ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"1,627208","483115342,69",7542,"786129178,34"
3/4/2024,T3B,TERA PORTFÖY ÜÇÜNCÜ  HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),"1,167362","9297955,00",28,"10854075,76"
3/4/2024,UGL,HEDEF PORTFÖY ZÜMRÜT HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"5,912844","116602,00",1,"689449,44"
3/4/2024,UPH,ÜNLÜ PORTFÖY HİSSE SENEDİ (TL) FONU(HİSSE SENEDİ YOĞUN FON),"18,622677","5187691,00",661,"96608691,38"
3/4/2024,VAY,AK PORTFÖY DEĞER ODAKLI 100 ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"1,120443","130116236,00",7672,"145787837,50"
3/26/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,18","11089119608,00",33166,"1.979.990.454,58"
3/25/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,18","11057065569,00",32928,"1.978.126.075,54"
3/4/2024,YCP,YAPI KREDİ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),"5,014427","148665466,00",1598,"745472135,52"
3/14/2024,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,71","2779046736,00",17413,"1.974.928.329,45"
4/5/2024,ICZ,AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"4,69","420443889,00",62112,"1.969.986.761,34"
2/8/2024,TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"711,34","2768837,79",11625,"1.969.578.447,15"
3/5/2024,TI2,İŞ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"706,61","2785585,79",12339,"1.968.315.966,77"
3/5/2024,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,68","2877440814,00",17748,"1.966.872.338,93"
3/4/2024,YLE,YAPI KREDİ PORTFÖY BIST SÜRDÜRÜLEBİLİRLİK ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"4,947851","68500435,00",3915,"338929919,38"
3/4/2024,YLY,YAPI KREDİ PORTFÖY KİLYOS KAR PAYI ÖDEYEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,841896","14415954,00",311,"26552687,66"
3/4/2024,YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),"6,209661","34079454,00",4000,"211621854,09"
3/4/2024,ZJL,ZİRAAT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"8,441351","46547600,00",6298,"392924640,63"
3/4/2024,ZJV,ZİRAAT PORTFÖY BIST 30 DIŞI YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"7,033789","23328400,00",2813,"164087032,71"
3/4/2024,ZLH,ZİRAAT PORTFÖY BIST 100-30 ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON),"7,792265","41654500,00",5053,"324582912,10"
3/4/2024,ZPE,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),"19,614683","33966864,84",6960,"666249289,92"
3/4/2024,ZSF,ZİRAAT PORTFÖY S&amp;P/OIC COMCEC (İSEDAK) 50 SHARİAH ŞİRKETLERİ YABANCI HİSSE SENEDİ FONU,"31,755432","769963,00",1818,"24450507,34"
3/5/2024,AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"39,341182","31973901,00",3270,"1257891058,48"
3/5/2024,ABJ,ALLBATROSS PORTFÖY BENZ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),"0,797396","668008755,00",1,"532667751,55"
3/5/2024,ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),"22,103554","3843928,00",1047,"84964469,62"
3/5/2024,ACK,İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),"0,29487","309948338,57",886,"91394591,06"
3/5/2024,AC7,A1 PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"3,485224","22606405,00",60,"78788380,40"
3/5/2024,AC8,A1 PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"36,058713","23912789,00",58,"862264388,24"
4/17/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,17","11329579508,00",33737,"1.965.533.211,90"
3/5/2024,AEV,ALLBATROSS PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,193467","2461557,00",187,"2937787,70"
2/2/2024,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,70","2798884566,00",17169,"1.964.411.054,45"
3/28/2024,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,77","2536398971,00",17239,"1.962.102.705,83"
2/15/2024,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"10,04","195296367,00",14990,"1.960.746.933,70"
2/20/2024,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"10,12","193667274,00",15572,"1.960.012.548,49"
3/5/2024,AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),"19,503815","4546983,00",3139,"88683516,42"
2/5/2024,ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"0,69","2819600557,00",17254,"1.957.501.292,61"
4/18/2024,GUH,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU,"0,17","11257996475,00",33420,"1.957.484.488,72"
2/13/2024,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"10,19","191862091,00",14697,"1.954.381.607,51"
3/5/2024,AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"1,058783","13033956,00",421,"13800128,81"
4/29/2024,HVS,HSBC PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),"1,01","1929172290,00",12060,"1.951.469.514,65"
3/5/2024,AP6,A1 PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"4,123412","7435278,00",60,"30658717,83"
3/5/2024,AP7,A1 PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),"0,802153","82962670,00",60,"66548723,34"
